# CONVERGE 4.0.3/  Aug  6 2024       Run Date:Wed Jun  4 14:16:41 2025
# column        1                2                  3                     4                      5                6                     7                8                     9
#           Crank     Cycle_Number Net_Mass_Flow_Rate Net_Mass_Flow_Rate_In Net_Mass_Flow_Rate_Out   Mass_Flow_Rate Parcel_Mass_flow_Rate   Mass_Flow_Rate Parcel_Mass_flow_Rate
#           (DEG)         (number)             (kg/s)                (kg/s)                 (kg/s)           (kg/s)                (kg/s)           (kg/s)                (kg/s)
#          (none)           (none)             (none)                (none)                 (none)       bound_id_6            bound_id_6       bound_id_7            bound_id_7
   -3.6060073e+02              228      1.3750177e-03         1.0915614e-03          2.8345627e-04    2.8345627e-04         0.0000000e+00    1.0915614e-03         0.0000000e+00
   -3.6048344e+02              229      1.4811096e-03         1.2031214e-03          2.7798824e-04    2.7798824e-04         0.0000000e+00    1.2031214e-03         0.0000000e+00
   -3.6035872e+02              230      1.6005897e-03         1.3275642e-03          2.7302552e-04    2.7302552e-04         0.0000000e+00    1.3275642e-03         0.0000000e+00
   -3.6022948e+02              231      1.7262721e-03         1.4568375e-03          2.6943459e-04    2.6943459e-04         0.0000000e+00    1.4568375e-03         0.0000000e+00
   -3.6009507e+02              232      1.8534001e-03         1.5854704e-03          2.6792969e-04    2.6792969e-04         0.0000000e+00    1.5854704e-03         0.0000000e+00
   -3.5995481e+02              233      1.9739342e-03         1.7054431e-03          2.6849103e-04    2.6849103e-04         0.0000000e+00    1.7054431e-03         0.0000000e+00
   -3.5980760e+02              234      2.0774100e-03         1.8072284e-03          2.7018167e-04    2.7018167e-04         0.0000000e+00    1.8072284e-03         0.0000000e+00
   -3.5965219e+02              235      2.1533070e-03         1.8818626e-03          2.7144435e-04    2.7144435e-04         0.0000000e+00    1.8818626e-03         0.0000000e+00
   -3.5948672e+02              236      2.1925340e-03         1.9223075e-03          2.7022641e-04    2.7022641e-04         0.0000000e+00    1.9223075e-03         0.0000000e+00
   -3.5932092e+02              237      2.1878077e-03         1.9231620e-03          2.6464571e-04    2.6464571e-04         0.0000000e+00    1.9231620e-03         0.0000000e+00
   -3.5915493e+02              238      2.1424382e-03         1.8892485e-03          2.5318969e-04    2.5318969e-04         0.0000000e+00    1.8892485e-03         0.0000000e+00
   -3.5898874e+02              239      2.0628834e-03         1.8271514e-03          2.3573208e-04    2.3573208e-04         0.0000000e+00    1.8271514e-03         0.0000000e+00
   -3.5882231e+02              240      1.9543377e-03         1.7423001e-03          2.1203761e-04    2.1203761e-04         0.0000000e+00    1.7423001e-03         0.0000000e+00
   -3.5865561e+02              241      1.8222778e-03         1.6399723e-03          1.8230558e-04    1.8230558e-04         0.0000000e+00    1.6399723e-03         0.0000000e+00
   -3.5848859e+02              242      1.6735577e-03         1.5259586e-03          1.4759904e-04    1.4759904e-04         0.0000000e+00    1.5259586e-03         0.0000000e+00
   -3.5832119e+02              243      1.5117081e-03         1.4036628e-03          1.0804529e-04    1.0804529e-04         0.0000000e+00    1.4036628e-03         0.0000000e+00
   -3.5815331e+02              244      1.3392167e-03         1.2753851e-03          6.3831624e-05    6.3831624e-05         0.0000000e+00    1.2753851e-03         0.0000000e+00
   -3.5798477e+02              245      1.1593970e-03         1.1433768e-03          1.6020174e-05    1.6020174e-05         0.0000000e+00    1.1433768e-03         0.0000000e+00
   -3.5781533e+02              246      9.7243462e-04         1.0082088e-03         -3.5774203e-05   -3.5774203e-05         0.0000000e+00    1.0082088e-03         0.0000000e+00
   -3.5764485e+02              247      7.7815024e-04         8.6992799e-04         -9.1777749e-05   -9.1777749e-05         0.0000000e+00    8.6992799e-04         0.0000000e+00
   -3.5747396e+02              248      5.7802283e-04         7.2870477e-04         -1.5068195e-04   -1.5068195e-04         0.0000000e+00    7.2870477e-04         0.0000000e+00
   -3.5730261e+02              249      3.6889152e-04         5.8193438e-04         -2.1304286e-04   -2.1304286e-04         0.0000000e+00    5.8193438e-04         0.0000000e+00
   -3.5713131e+02              250      1.5502972e-04         4.3405052e-04         -2.7902079e-04   -2.7902079e-04         0.0000000e+00    4.3405052e-04         0.0000000e+00
   -3.5696023e+02              251     -6.5222382e-05         2.8240375e-04         -3.4762613e-04   -3.4762613e-04         0.0000000e+00    2.8240375e-04         0.0000000e+00
   -3.5678945e+02              252     -2.9290299e-04         1.2658336e-04         -4.1948635e-04   -4.1948635e-04         0.0000000e+00    1.2658336e-04         0.0000000e+00
   -3.5661903e+02              253     -5.2727217e-04        -3.2675116e-05         -4.9459706e-04   -4.9459706e-04         0.0000000e+00   -3.2675116e-05         0.0000000e+00
   -3.5646124e+02              254     -7.5281894e-04        -1.8642241e-04         -5.6639653e-04   -5.6639653e-04         0.0000000e+00   -1.8642241e-04         0.0000000e+00
   -3.5631491e+02              255     -9.6518170e-04        -3.3119590e-04         -6.3398580e-04   -6.3398580e-04         0.0000000e+00   -3.3119590e-04         0.0000000e+00
   -3.5617709e+02              256     -1.1685584e-03        -4.7014092e-04         -6.9841746e-04   -6.9841746e-04         0.0000000e+00   -4.7014092e-04         0.0000000e+00
   -3.5609763e+02              260     -1.3063638e-03        -5.6635491e-04         -7.4000894e-04   -7.4000894e-04         0.0000000e+00   -5.6635491e-04         0.0000000e+00
   -3.5596936e+02              263     -1.4629898e-03        -6.7327748e-04         -7.8971236e-04   -7.8971236e-04         0.0000000e+00   -6.7327748e-04         0.0000000e+00
   -3.5583200e+02              265     -1.6760097e-03        -8.1927321e-04         -8.5673647e-04   -8.5673647e-04         0.0000000e+00   -8.1927321e-04         0.0000000e+00
   -3.5576003e+02              266     -1.7955258e-03        -9.0282538e-04         -8.9270041e-04   -8.9270041e-04         0.0000000e+00   -9.0282538e-04         0.0000000e+00
   -3.5568775e+02              267     -1.9164424e-03        -9.8882668e-04         -9.2761574e-04   -9.2761574e-04         0.0000000e+00   -9.8882668e-04         0.0000000e+00
   -3.5554231e+02              269     -2.1558321e-03        -1.1621176e-03         -9.9371455e-04   -9.9371455e-04         0.0000000e+00   -1.1621176e-03         0.0000000e+00
   -3.5546915e+02              270     -2.2730605e-03        -1.2480183e-03         -1.0250422e-03   -1.0250422e-03         0.0000000e+00   -1.2480183e-03         0.0000000e+00
   -3.5539573e+02              271     -2.3881978e-03        -1.3329835e-03         -1.0552144e-03   -1.0552144e-03         0.0000000e+00   -1.3329835e-03         0.0000000e+00
   -3.5524811e+02              273     -2.6121618e-03        -1.5023132e-03         -1.1098485e-03   -1.1098485e-03         0.0000000e+00   -1.5023132e-03         0.0000000e+00
   -3.5517393e+02              274     -2.7200372e-03        -1.5877164e-03         -1.1323208e-03   -1.1323208e-03         0.0000000e+00   -1.5877164e-03         0.0000000e+00
   -3.5509952e+02              275     -2.8235175e-03        -1.6735987e-03         -1.1499188e-03   -1.1499188e-03         0.0000000e+00   -1.6735987e-03         0.0000000e+00
   -3.5495079e+02              277     -3.0112513e-03        -1.8458957e-03         -1.1653556e-03   -1.1653556e-03         0.0000000e+00   -1.8458957e-03         0.0000000e+00
   -3.5486834e+02              278     -3.0986786e-03        -1.9397651e-03         -1.1589135e-03   -1.1589135e-03         0.0000000e+00   -1.9397651e-03         0.0000000e+00
   -3.5479483e+02              279     -3.1709031e-03        -2.0249471e-03         -1.1459560e-03   -1.1459560e-03         0.0000000e+00   -2.0249471e-03         0.0000000e+00
   -3.5463283e+02              281     -3.2893978e-03        -2.2066046e-03         -1.0827932e-03   -1.0827932e-03         0.0000000e+00   -2.2066046e-03         0.0000000e+00
   -3.5454415e+02              282     -3.3300020e-03        -2.3010030e-03         -1.0289990e-03   -1.0289990e-03         0.0000000e+00   -2.3010030e-03         0.0000000e+00
   -3.5447048e+02              283     -3.3617313e-03        -2.3814327e-03         -9.8029854e-04   -9.8029854e-04         0.0000000e+00   -2.3814327e-03         0.0000000e+00
   -3.5439601e+02              284     -3.3812207e-03        -2.4578999e-03         -9.2332086e-04   -9.2332086e-04         0.0000000e+00   -2.4578999e-03         0.0000000e+00
   -3.5422787e+02              286     -3.4014228e-03        -2.6202929e-03         -7.8112992e-04   -7.8112992e-04         0.0000000e+00   -2.6202929e-03         0.0000000e+00
   -3.5415306e+02              287     -3.4122162e-03        -2.6926223e-03         -7.1959387e-04   -7.1959387e-04         0.0000000e+00   -2.6926223e-03         0.0000000e+00
   -3.5405956e+02              288     -3.4155082e-03        -2.7741364e-03         -6.4137179e-04   -6.4137179e-04         0.0000000e+00   -2.7741364e-03         0.0000000e+00
   -3.5398446e+02              289     -3.4260192e-03        -2.8410724e-03         -5.8494677e-04   -5.8494677e-04         0.0000000e+00   -2.8410724e-03         0.0000000e+00
   -3.5389060e+02              290     -3.4323543e-03        -2.9148056e-03         -5.1754872e-04   -5.1754872e-04         0.0000000e+00   -2.9148056e-03         0.0000000e+00
   -3.5378172e+02              291     -3.4473780e-03        -2.9959195e-03         -4.5145857e-04   -4.5145857e-04         0.0000000e+00   -2.9959195e-03         0.0000000e+00
   -3.5367274e+02              292     -3.4705500e-03        -3.0735401e-03         -3.9700991e-04   -3.9700991e-04         0.0000000e+00   -3.0735401e-03         0.0000000e+00
   -3.5356367e+02              293     -3.4964501e-03        -3.1460530e-03         -3.5039712e-04   -3.5039712e-04         0.0000000e+00   -3.1460530e-03         0.0000000e+00
   -3.5345452e+02              294     -3.5220242e-03        -3.2134954e-03         -3.0852879e-04   -3.0852879e-04         0.0000000e+00   -3.2134954e-03         0.0000000e+00
   -3.5334528e+02              295     -3.5441595e-03        -3.2757794e-03         -2.6838010e-04   -2.6838010e-04         0.0000000e+00   -3.2757794e-03         0.0000000e+00
   -3.5323595e+02              296     -3.5609132e-03        -3.3335143e-03         -2.2739886e-04   -2.2739886e-04         0.0000000e+00   -3.3335143e-03         0.0000000e+00
   -3.5313165e+02              297     -3.5719901e-03        -3.3856938e-03         -1.8629631e-04   -1.8629631e-04         0.0000000e+00   -3.3856938e-03         0.0000000e+00
   -3.5302440e+02              298     -3.5758698e-03        -3.4358170e-03         -1.4005271e-04   -1.4005271e-04         0.0000000e+00   -3.4358170e-03         0.0000000e+00
   -3.5294776e+02              299     -3.5800100e-03        -3.4725523e-03         -1.0745767e-04   -1.0745767e-04         0.0000000e+00   -3.4725523e-03         0.0000000e+00
   -3.5287093e+02              300     -3.5742897e-03        -3.5042495e-03         -7.0040260e-05   -7.0040260e-05         0.0000000e+00   -3.5042495e-03         0.0000000e+00
   -3.5279390e+02              301     -3.5657734e-03        -3.5345726e-03         -3.1200801e-05   -3.1200801e-05         0.0000000e+00   -3.5345726e-03         0.0000000e+00
   -3.5263105e+02              303     -3.5433645e-03        -3.5956862e-03          5.2321713e-05    5.2321713e-05         0.0000000e+00   -3.5956862e-03         0.0000000e+00
   -3.5255392e+02              304     -3.5338268e-03        -3.6244306e-03          9.0603766e-05    9.0603766e-05         0.0000000e+00   -3.6244306e-03         0.0000000e+00
   -3.5246131e+02              305     -3.5196916e-03        -3.6562123e-03          1.3652076e-04    1.3652076e-04         0.0000000e+00   -3.6562123e-03         0.0000000e+00
   -3.5238453e+02              306     -3.5109787e-03        -3.6826247e-03          1.7164600e-04    1.7164600e-04         0.0000000e+00   -3.6826247e-03         0.0000000e+00
   -3.5222936e+02              308     -3.4905441e-03        -3.7293654e-03          2.3882125e-04    2.3882125e-04         0.0000000e+00   -3.7293654e-03         0.0000000e+00
   -3.5215151e+02              309     -3.4824124e-03        -3.7509449e-03          2.6853248e-04    2.6853248e-04         0.0000000e+00   -3.7509449e-03         0.0000000e+00
   -3.5207350e+02              310     -3.4765203e-03        -3.7714984e-03          2.9497811e-04    2.9497811e-04         0.0000000e+00   -3.7714984e-03         0.0000000e+00
   -3.5199534e+02              311     -3.4732265e-03        -3.7910397e-03          3.1781325e-04    3.1781325e-04         0.0000000e+00   -3.7910397e-03         0.0000000e+00
   -3.5183856e+02              313     -3.4740793e-03        -3.8258434e-03          3.5176408e-04    3.5176408e-04         0.0000000e+00   -3.8258434e-03         0.0000000e+00
   -3.5174049e+02              314     -3.4798289e-03        -3.8443892e-03          3.6456032e-04    3.6456032e-04         0.0000000e+00   -3.8443892e-03         0.0000000e+00
   -3.5165317e+02              315     -3.4913945e-03        -3.8604328e-03          3.6903832e-04    3.6903832e-04         0.0000000e+00   -3.8604328e-03         0.0000000e+00
   -3.5156566e+02              316     -3.5063357e-03        -3.8749925e-03          3.6865678e-04    3.6865678e-04         0.0000000e+00   -3.8749925e-03         0.0000000e+00
   -3.5147796e+02              317     -3.5254713e-03        -3.8883933e-03          3.6292196e-04    3.6292196e-04         0.0000000e+00   -3.8883933e-03         0.0000000e+00
   -3.5139009e+02              318     -3.5486723e-03        -3.9004557e-03          3.5178334e-04    3.5178334e-04         0.0000000e+00   -3.9004557e-03         0.0000000e+00
   -3.5121716e+02              320     -3.6057674e-03        -3.9205413e-03          3.1477387e-04    3.1477387e-04         0.0000000e+00   -3.9205413e-03         0.0000000e+00
   -3.5113430e+02              321     -3.6387475e-03        -3.9289531e-03          2.9020552e-04    2.9020552e-04         0.0000000e+00   -3.9289531e-03         0.0000000e+00
   -3.5104578e+02              322     -3.6767470e-03        -3.9369526e-03          2.6020565e-04    2.6020565e-04         0.0000000e+00   -3.9369526e-03         0.0000000e+00
   -3.5095712e+02              323     -3.7181056e-03        -3.9441364e-03          2.2603078e-04    2.2603078e-04         0.0000000e+00   -3.9441364e-03         0.0000000e+00
   -3.5087833e+02              324     -3.7570518e-03        -3.9497034e-03          1.9265160e-04    1.9265160e-04         0.0000000e+00   -3.9497034e-03         0.0000000e+00
   -3.5079997e+02              325     -3.7961078e-03        -3.9542054e-03          1.5809759e-04    1.5809759e-04         0.0000000e+00   -3.9542054e-03         0.0000000e+00
   -3.5064290e+02              327     -3.8767041e-03        -3.9610312e-03          8.4327119e-05    8.4327119e-05         0.0000000e+00   -3.9610312e-03         0.0000000e+00
   -3.5056363e+02              328     -3.9180506e-03        -3.9635167e-03          4.5466056e-05    4.5466056e-05         0.0000000e+00   -3.9635167e-03         0.0000000e+00
